pid,season,name,min,value,box,pm,pir40
P006614,E2019,"SINGLETON, CHRIS",718.34,4.032734906688863,3.750594070457879,0.2821408362309843,16.43434106380979
P006625,E2019,"ZOOSMAN, YOVEL",408.56,1.6370250646598712,0.11329812879035447,1.5237269358695167,13.781812698910853
P006661,E2019,"WILBEKIN, SCOTTIE",676.28,-0.3943352023248241,-0.6347124213125912,0.2403772189877671,23.40505831163769
P006693,E2019,"SAYBIR, YIGITCAN",1.95,-0.23177943077968022,-0.30592873181828917,0.07414930103860895,16.17340525902995
P006713,E2019,"SHEVCHUK, KONSTANTIN",0.43,0.14866864312033712,0.14746226044880484,0.0012063826715322857,17.21476317990743
P006726,E2019,"NDOUR, MAURICE",391.58,2.663117716000727,3.3966040986080404,-0.7334863826073136,18.326373461406288
P006754,E2019,"HENRY, PIERRIA",617.22,-0.8767007387119341,-1.571856371585082,0.6951556328731479,16.85518901614303
P006819,E2019,"NIKIC, KRESIMIR",118.19,-1.5344890956324675,-0.6827985931146845,-0.8516905025177829,13.973503213520802
P006961,E2019,"BIBEROVIC, TARIK",64.28,-6.962065525766306,-6.064926729525182,-0.8971387962411234,11.497922243475184
P007025,E2019,"MATTISSECK, JONAS",384.39,-6.089363362954396,-6.234427690684655,0.14506432773025923,7.698091756968772
P007027,E2019,"MALEDON, THEO",387.02,-3.224942303600227,-1.9373935132538396,-1.2875487903463876,15.459074917165834
P007032,E2019,"LO, MAODO",682.4,-5.40958259974812,-3.9635436407407414,-1.446038959007378,10.952043284966901
P007056,E2019,"BOOKER, DEVIN",624.61,4.528033413667083,4.865754967749643,-0.33772155408256055,23.91476610336333
P007069,E2019,"STOUDEMIRE, AMAR'E",32.57,0.09588925193326539,0.2536185704258022,-0.15772931849253682,16.0585250521091
P007109,E2019,"SMITS, ROLANDS",158.51,0.0020588974486580036,-0.46328740739918123,0.46534630484783923,12.103511145248167
P007125,E2019,"SIVA, PEYTON",364.23,-6.153004136009958,-4.847226720684793,-1.3057774153251658,18.113604605816306
P007200,E2019,"LARKIN, SHANE",749.61,5.9986082202054325,6.542495245455871,-0.543887025250439,32.35470235303033
P007201,E2019,"VOIGTMANN, JOHANNES",625.4,6.199298404152321,5.148107045459015,1.051191358693306,16.940830805291014
P007360,E2019,"ERIC, MICHAEL",420.41,1.001218707187499,-0.06186651586247183,1.0630852230499708,12.853094033854273
P007400,E2019,"NUNNALLY, JAMES",120.35,-0.7338680467404817,-1.6364934260140809,0.9026253792735992,14.562644275734531
P007432,E2019,"EVANS, JEREMY",426.53,2.026389775834623,3.7345211354450925,-1.7081313596104695,20.83239068269254
P007519,E2019,"JOKUBAITIS, ROKAS",64.23,-1.0408649033066086,-2.673716994884325,1.6328520915777163,15.398396554576529
P007524,E2019,"VENSKUS, ERIKAS",3.62,0.6141379260873403,0.43754637694997706,0.1765915491373633,17.456848737291097
P007566,E2019,"BRENNEKE, LORENZ",1.43,0.015121863427665184,0.033355630481798064,-0.01823376705413288,17.0450425530721
P007581,E2019,"BALASHOV, SERGEI",10.760000000000002,0.5443586316587149,0.7595711471153699,-0.21521251545665496,16.331515584670488
P007630,E2019,"GARUBA, USMAN",166.92000000000002,7.821107259734198,6.813577587471728,1.0075296722624705,19.814471250405003
P007632,E2019,"NAKIC, MARIO",11.9,0.011133942652316098,0.014501341257397243,-0.0033673986050811455,16.880059572458475
P007675,E2019,"AVDIJA, DENI",372.41,-0.6055882229609604,0.5288311613016385,-1.134419384262599,12.296265248741777
P007831,E2019,"SHIELDS, SHAVON",660.28,-2.686057715876507,-3.3173921243874043,0.6313344085108974,13.901297766820255
P007851,E2019,"TRUSHKIN, VLADISLAV",265.01,-6.1558454969576895,-5.462546175787002,-0.6932993211706867,9.010379622909246
P007853,E2019,"MCKISSIC, SHAQUIELLE",78.02000000000001,-2.851576491624754,-2.812883269783098,-0.0386932218416558,16.67721978518202
P007866,E2019,"MITOGLOU, KONSTANTINOS",389.33,6.150561167634169,6.523763174788304,-0.37320200715413443,19.96378449340548
P007869,E2019,"SANT-ROOS, HOWARD",189.38,-1.7810591859992124,-2.526461818020413,0.7454026320212007,13.300430804333761
P007870,E2019,"DAVIES, BRANDON",561.84,1.3737734513454654,0.789051148251594,0.5847223030938715,20.078687698171915
P007942,E2019,"REYNOLDS, JALEN",166.43,5.886936831826463,6.69473447624424,-0.807797644417777,19.40051295333898
P007947,E2019,"VILDOZA, LUCA",370.13,-6.115240967744998,-5.618549281434888,-0.4966916863101105,13.036561517363502
P007960,E2019,"DAVIDOVAC, DEJAN",449.68,1.809922502218176,0.18778847134046867,1.6221340308777072,15.879927714594134
P007990,E2019,"DIBARTOLOMEO, JOHN",161.43,5.4497998803055125,3.9448673357481088,1.5049325445574042,19.771558987714123
P007994,E2019,"GARINO, PATRICIO",188.8,1.8638045243058312,0.5865683398354573,1.277236184470374,14.158167126586232
P008001,E2019,"GILL, ANTHONY",471.92,4.055487176507956,6.456223333225902,-2.4007361567179455,21.067419684847707
P008003,E2019,"ROBINSON, THOMAS",43.64,2.3306265038915646,1.3090427939070912,1.0215837099844736,17.048723657463825
P008004,E2019,"TARCZEWSKI, KALEB",595.2,5.126064000989487,6.330065971658748,-1.2040019706692613,20.035786343725693
P008032,E2019,"GONZALEZ, MIGUEL",30.349999999999998,-0.8238850795796184,-0.8991024491390271,0.07521736955940872,16.02515278985887
P008099,E2019,"STRAZEL, MATTHEW",221.54,-4.618831428823943,-5.714659149745636,1.0958277209216927,9.979718436767133
P008177,E2019,"SANCAKLI, EKREM",6.08,0.7568446499418209,0.9759135457986499,-0.21906889585682893,18.18324534462767
P008211,E2019,"DELOW, MALTE",25.19,-0.40451982360993355,-0.4144902894174787,0.009970465807545126,15.40760976242594
P008232,E2019,"POKUSEVSKI, ALEKSEJ",1.82,-1.162613016354465,-1.1425010811843432,-0.020111935170121754,16.194054863073106
P008250,E2019,"GRANT, SASHA",4.57,-0.5310056848494835,-0.4583864785227388,-0.07261920632674479,16.915737459673934
P008253,E2019,"GEORGE, JASON",1.95,-0.8794644724351012,-0.8053114637460571,-0.07415300868904404,16.565754449809745
P008282,E2019,"ILYASOGLU, OMERCAN",3.15,-1.2017620980693615,-1.1193364484704613,-0.08242564959890014,16.37303602673876
P008348,E2019,"PAYNE, ADREIAN",237.83,4.00006328679431,4.532623160028038,-0.5325598732337282,22.878011621697606
P008780,E2019,"HERMANNSSON, MARTIN",695.78,-8.925897921493569,-8.719189500480825,-0.20670842101274362,13.683277622154492
P008800,E2019,"FAYE, MOUHAMMAD",217.94,-0.5643344370090873,-0.44353511968914033,-0.12079931731994697,13.363775134170295
P008801,E2019,"OJO, MICHAEL",251.51,5.581620874591928,5.288250963722888,0.2933699108690402,17.43585862751587
P008807,E2019,"NENADIC, NEMANJA",2.88,-0.834494837994551,-0.7652080416676156,-0.06928679632693549,15.63840072082138
P008820,E2019,"LANDALE, JOCK",510.61,1.1620876673050224,2.8899652748539832,-1.7278776075489608,19.929052367563752
P008829,E2019,"PETERS, ALEC",370.08,1.5064777814996677,2.817072737521531,-1.3105949560218633,15.165245630867307
P008847,E2019,"MICKEY, JORDAN",432.27,4.44687082390573,4.387104374957173,0.05976644894855676,24.440375497694973
P008851,E2019,"GALLIOU, CHARLES",117.03,-4.836540368787082,-3.1608307271260827,-1.675709641660999,8.887613077261685
P008855,E2019,"WALKUP, THOMAS",719.35,1.3702077112725426,0.8354569875908565,0.5347507236816861,19.48969142144151
P008962,E2019,"HAYES, NIGEL",622.43,0.10439330648214962,-0.6489494395548805,0.7533427460370301,12.580981778384208
P008966,E2019,"TOBEY, MIKE",318.32,4.304556247593915,5.42330749842167,-1.118751250827755,21.535854528012294
P008985,E2019,"BOLMARO, LEANDRO",55.2,-2.2683299977146034,-3.020013804506148,0.7516838067915445,12.686073879884688
P008987,E2019,"LEDAY, ZACH",627.21,1.9461006092280368,0.8279400280233528,1.1181605812046842,22.674163812596223
P008989,E2019,"HILLIARD, DARRUN",546.58,-1.41356689508059,-3.0862256442803466,1.6726587491997567,14.551762606573204
P008991,E2019,"BLACK, TARIK",215.39,3.995551029770448,4.048683975356502,-0.05313294558605364,20.320487859976865
P008995,E2019,"UKHOV, IVAN",31.05,-0.06798970422526956,-0.2660778595720331,0.19808815534676355,14.413419810439551
P009005,E2019,"DECK, GABRIEL",481.69,1.7211302059664462,-0.23955604938660768,1.9606862553530537,17.619141924664515
P009006,E2019,"WILLIAMS, DERRICK",729.53,3.860993472336993,1.8115971936841522,2.049396278652841,18.91297320911613
P009035,E2019,"BOLOMBOY, JOEL",456.73,2.6315701375427265,1.5452382172677093,1.0863319202750175,17.76243181822087
P009051,E2019,"NNOKO, LANDRY",622.24,1.0065069153659647,2.417672506611946,-1.4111655912459815,19.95026399279755
P009101,E2019,"FERRANDO, GUILLEM",4.33,0.07460585637093983,0.10845776289056369,-0.03385190651962386,15.804453811541297
P009105,E2019,"JIMENEZ, MILLAN",0.33,0.15510203907336234,0.1589980278937884,-0.003895988820426056,17.231921321221005
P009328,E2019,"KRIISA, KERR",2.15,-0.32792963591994834,-0.3394025061456193,0.011472870225670971,16.924901283975558
P009472,E2019,"WILEY, JACOB",281.85,2.222435379123998,2.170241105343593,0.052194273780404865,19.82160184930759
P009580,E2019,"ELLIS, OCTAVIUS",150.17000000000002,6.615224014507752,7.240443528507148,-0.625219513999396,20.98124741638927
P009600,E2019,"MASON, MAKAI",217.79,-2.9038981320164634,-1.6582679650124021,-1.2456301670040613,18.908331496139287
P009601,E2019,"CAVANAUGH, TYLER",278.34,3.172111172937566,3.4698272590496213,-0.29771608611205513,17.46809395294736
P009622,E2019,"BROWN, LORENZO",682.92,-2.817828238398964,-4.568748972323878,1.7509207339249133,20.192201842024858
P009723,E2019,"HUESTIS, JOSHUA",201.26999999999998,-3.9012579196472936,-2.494017304789246,-1.4072406148580476,12.244427477538766
P009733,E2019,"JEKIRI, TONYE",644.1899999999999,8.047822170624778,7.894207988650781,0.15361418197399757,20.866819852669487
P009748,E2019,"JEREBKO, JONAS",664.4300000000001,6.265643154370372,6.554751407458478,-0.2891082530881054,20.99456937346533
P009752,E2019,"PEREZ, ALEX",75.54,0.025421090600516227,0.11210783114972778,-0.08668674054921155,14.406281566355833
P009753,E2019,"GEBEN, MARTINAS",162.68,3.768400763387976,2.14610751621965,1.6222932471683262,18.91609055184294
P009754,E2019,"LOYD, JORDAN",394.1,0.0196935330012884,-1.580761862620812,1.6004553956221004,16.37093435773751
P009766,E2019,"KOUFOS, KOSTA",163.38,5.127716398444591,5.518233861224395,-0.39051746277980437,18.713944362358962
P009767,E2019,"BAKER, RON",299.84,-4.65168008207067,-4.642434829825516,-0.009245252245154878,10.526407228286574
P009816,E2019,"JOHNSON, WESLEY",440.07,-1.786139760323303,-1.1628572685166212,-0.6232824918066817,10.163272661244104
P009817,E2019,"BROWN, RION",16.58,2.0772394975435384,2.1382753936812167,-0.061035896137678264,15.17308857572571
P009818,E2019,"BENTIL, BENJAMIN",207.83,2.582584245365427,2.349505369830972,0.23307887553445517,15.361981178436483
P009834,E2019,"BRAY, THOMAS",204.4,-2.880570527563881,-2.904995803764337,0.02442527620045576,13.038366183173798
P009835,E2019,"MONROE, GREG",675.52,3.8230517943666578,4.735327409330428,-0.9122756149637702,26.47111443438996
P009836,E2019,"STAUSKAS, NIK",450.53000000000003,-4.253285803970955,-2.6111189472712146,-1.64216685669974,13.96632093829238
P009842,E2019,"FREDETTE, JIMMER",574.92,-0.647231887686703,-0.10076558778411926,-0.5464662999025838,22.652875401763325
P009846,E2019,"BRYANT, ELIJAH",532.69,2.613169742925164,1.9665976053586964,0.6465721375664679,15.756339860212904
P009847,E2019,"ACY, QUINCY",525.67,-2.8175462874561985,-3.3830388591182547,0.5654925716620562,11.457922972426527
P009848,E2019,"COHEN, SANDY",48.95,-1.998918218897811,-1.7880715413742927,-0.21084667752351835,13.218386479745575
P009849,E2019,"DORSEY, TYLER",527.4,-1.582850724073392,-1.9564443826047682,0.37359365853137616,15.952946551096755
P009862,E2019,"PUNTER, KEVIN",468.01,-4.390515004452611,-4.1800789801212925,-0.21043602433131847,16.6350568936429
P009863,E2019,"BALDWIN IV, WADE",402.12,-3.5072197245646257,-3.85011623468716,0.3428965101225341,11.648368250932254
P009864,E2019,"HAPP, ETHAN",0.75,0.26112609302847556,0.2969230494160861,-0.03579695638761053,16.763063683951398
P009888,E2019,"CHRISTON, SEMAJ",175.65,-2.332328998506783,-3.986722385404951,1.654393386898168,14.398253822449135
P009902,E2019,"MACK, SHELVIN",190.73,-7.309662949351733,-6.513542650503161,-0.796120298848572,10.762145860964136
P009903,E2019,"BILIGHA, PAUL",172.77,-3.2190249283271575,-3.5721292489508745,0.3531043206237168,11.91068910128718
P009917,E2019,"HOLLINS, AUSTIN",617.87,-3.134544849145347,-3.028440518120542,-0.10610433102480521,14.332509599451297
P009918,E2019,"LOPEZ, LAUTARO",3.17,-0.41527728185734125,-0.2890310221367293,-0.12624625972061193,16.369862035069335
P009923,E2019,"BARASHKOV, MAKSIM",1.35,0.0697403167638735,0.042401297061046374,0.02733901970282713,17.058496952719324
P009946,E2019,"REED, WILLIE",120.2,3.790483388421382,4.155371628978539,-0.3648882405571571,21.83868604068167
P010063,E2019,"NIKOLAIDIS, ALEXANDROS",22.950000000000003,-0.30260808800242517,0.029837718122508697,-0.33244580612493385,17.640330753624266
P010093,E2019,"SYKES, KEIFER",224.9,-7.739534679781824,-7.065762645767763,-0.6737720340140605,9.876511745638977
P010150,E2019,"RAUTINS, ANDY",69.38,-0.1208427969174165,0.8521195558391761,-0.9729623527565926,11.151721963384718
P010254,E2019,"CRAWFORD, DREW",120.66,-2.394292541231901,-2.3009384387618512,-0.09335410247004972,10.91669838737471
P010355,E2019,"BERRY, DAVION",49.489999999999995,-2.813226170822737,-2.3623432620436198,-0.4508829087791172,11.565179384293955
P010357,E2019,"YABUSELE, GUERSCHON",46.18,-0.0008127246634093144,-0.8245364041969179,0.8237236795335086,15.384311575852397
PAAX,E2019,"REYES, FELIPE",55.71,0.32921299157290085,0.8491018749925501,-0.5198888834196492,15.47028878144052
PAJG,E2019,"SCOLA, LUIS",543.77,1.5257527418247154,2.080462175591484,-0.5547094337667684,17.535577405219417
PAMM,E2019,"PRINTEZIS, GEORGIOS",626.95,0.2644811395627329,2.299662187420131,-2.035181047857398,21.416711831842772
PBFX,E2019,"MONIA, SERGEY",191.82,-0.08833855240938582,0.6393652493404015,-0.7277038017497873,9.625380940847453
PBGV,E2019,"VIALTSEV, EGOR",49.19,2.3046696173730554,1.9980865412741446,0.3065830760989107,15.878267083303863
PBMT,E2019,"FERNANDEZ, RUDY",499.03,2.039523511560124,1.3070230851926934,0.7325004263674308,18.44461657372436
PBOG,E2019,"KING, ALEX",156.5,-0.7454815007280671,-0.33268100798626454,-0.4128004927418025,9.079448990869798
PBWI,E2019,"JANKUNAS, PAULIUS",371.45,3.900861510980776,1.9932947380454398,1.9075667729353358,14.866642626276603
PCCD,E2019,"DATOME, LUIGI",629.68,1.9674889272697933,1.7149519613880113,0.252536965881782,13.661986989033693
PCPR,E2019,"SIMON, KRUNOSLAV",629.93,3.1204890007953305,1.5532809486901091,1.5672080521052214,18.424888230594856
PCVM,E2019,"RODRIGUEZ, SERGIO",715.08,-2.6555606696935,-1.9818139380869142,-0.6737467316065859,20.916816344601884
PJAN,E2019,"PONKRASHOV, ANTON",255.68,-7.396934512828428,-6.875629139981235,-0.521305372847193,8.571971058699122
PJDZ,E2019,"COVIC, FILIP",181.92,-7.362363007545117,-8.017587035610335,0.6552240280652178,9.963389139323581
PJFO,E2019,"CASSPI, OMRI",127.43,9.018911149583353,8.836879657126804,0.18203149245654882,26.948417825960092
PJLX,E2019,"KURBANOV, NIKITA",568.44,2.564726225692298,2.4299362261228628,0.13478999956943527,13.896353698399412
PJUG,E2019,"RIBAS, PAU",112.26,-5.6001341525012895,-4.122701480957572,-1.4774326715437176,13.04475014679216
PJUO,E2019,"SPANOULIS, VASSILIS",540.28,-10.94638187586647,-9.080221401790965,-1.8661604740755042,16.006869910286284
PKIR,E2019,"KAHUDI, CHARLES",495.28000000000003,-0.8118040714599946,-1.6284840946405825,0.816680023180588,12.647625766291668
PKIW,E2019,"CINCIARINI, ANDREA",82.88,-1.4082071025715845,-1.0925867313720294,-0.31562037119955505,10.547236800952009
PKLT,E2019,"HEURTEL, THOMAS",40.06999999999999,3.078944304639077,3.2514689846311757,-0.17252467999209872,18.625534847991034
PKPD,E2019,"MILAKNIS, ARTURAS",619.04,-1.418070098311221,-2.2479213488565106,0.8298512505452895,11.305182835667145
PKRH,E2019,"PERPEROGLOU, STRATOS",214.55,-1.0167828389920368,-2.8596440724850742,1.8428612334930374,14.016463729639497
PKVZ,E2019,"SHVED, ALEXEY",809.2,-7.233375540026668,-7.314824882891737,0.08144934286506866,24.074877547468216
PLBJ,E2019,"STIMAC, VLADIMIR",378.28000000000003,6.661503580994227,4.659453009605737,2.0020505713884895,22.599478686455846
PLEM,E2019,"RADOSEVIC, LEON",208.48,-3.164178139053696,-2.515733285691826,-0.6484448533618696,12.347246713427463
PLHI,E2019,"VORONTSEVICH, ANDREY",270.97,3.3792009683176603,1.7613749452190368,1.6178260230986234,13.394287047896334
PLHK,E2019,"PLEISS, TIBOR",524.95,3.572618797145192,2.5703011845354395,1.0023176126097524,23.056050349880955
PLKY,E2019,"KHVOSTOV, DMITRY",257.09,-6.76980637859503,-7.052505787971211,0.28269940937618054,10.554422319746013
PLRQ,E2019,"VAN ROSSOM, SAM",289.19,-1.27358349244142,-1.1969822136143384,-0.07660127882708145,17.392221450083774
PLUO,E2019,"LAZIC, BRANKO",405.92,-4.578796028120794,-4.115965350909802,-0.46283067721099214,7.054235187693911
PTFK,E2019,"DIOT, ANTOINE",395.67,-7.925496171940322,-6.319267454565279,-1.6062287173750438,12.849029931523198
PTFX,E2019,"VOUGIOUKAS, IAN",143.58,0.1287686632500814,0.7746726879935549,-0.6459040247434735,15.965508934059049
PTGB,E2019,"LLULL, SERGIO",296.04,-9.471413228471324,-9.2258889493198,-0.24552427915152275,12.344406287642924
P000007,E2020,"DEDOVIC, NIHAD",307.82,-1.192349590894381,-3.443950105463073,2.251600514568692,13.85140176096833
P000046,E2020,"STRELNIEKS, JANIS",358.21,-1.183085833763877,-1.83548874603698,0.652402912273103,10.931404085808044
P000436,E2020,"BERTANS, DAIRIS",344.65,-6.763481441702115,-5.689658647977647,-1.073822793724468,8.745932005303281
P000518,E2020,"SAN EMETERIO, FERNANDO",319.75,-3.330649127681091,-1.9579903427055203,-1.3726587849755705,15.458912843735803
P000529,E2020,"MICOV, VLADIMIR",572.42,-2.2348508028742815,-2.5409627447031853,0.30611194182890356,12.14847664578404
P000556,E2020,"CLAVER, VICTOR",189.23,-0.8552963628209775,-1.191034197993229,0.33573783517225153,11.647749770625811
P000726,E2020,"MORASCHINI, RICCARDO",264.1,4.861692722044658,3.2428653475349702,1.6188273745096877,14.525895814770951
P000796,E2020,"MIROTIC, NIKOLA",853.41,5.77747156373858,6.207010308428311,-0.4295387446897312,28.832169440385673
P000848,E2020,"NEDOVIC, NEMANJA",653.33,-3.3040808990583534,-3.003531090458234,-0.3005498086001195,22.047281624464844
P000925,E2020,"VESELY, JAN",874.31,10.958649773362954,5.885045484990134,5.073604288372819,24.682984538964092
P000981,E2020,"CANDAN, BERKAY",2.13,0.11211072071522252,0.08562569971346523,0.02648502100175728,16.92821566785571
P001133,E2020,"SHENGELIA, TORNIKE",920.65,-0.021558266355264144,0.6335391250575811,-0.6550973914128453,19.290529237405675
P001255,E2020,"PAPANIKOLAOU, KOSTAS",303.77,-1.0958626637065065,-2.2145154940218372,1.1186528303153307,12.405276930326929
P001261,E2020,"LACOMBE, PAUL",283.36,-5.9555698429360735,-4.825506876440127,-1.1300629664959458,8.474746103292215
P001288,E2020,"LUCIC, VLADIMIR",965.46,2.765771232323793,5.001073349506516,-2.235302117182723,22.34610277829116
P001324,E2020,"MUHAMMED, ALI",253.41,-2.115968282720378,0.7731858781947928,-2.8891541609151705,15.757558264220322
P001389,E2020,"VORONOV, EVGENY",238.48,-4.820153585727423,-2.7435330943129235,-2.0766204914145,10.780189866928929
